,A02BA,A02BA,A02BA,A02BA,A03AB,A03AB,A03AB,A03AB,A03FA,A03FA,A03FA,A03FA,A04AA,A04AA,A04AA,A04AA,A10AB,A10AB,A10AB,A10AB,A10AE,A10AE,A10AE,A10AE,A11EA,A11EA,A11EA,A11EA,B02AA,B02AA,B02AA,B02AA,B05BA,B05BA,B05BA,B05BA,B05BB,B05BB,B05BB,B05BB,B05XA,B05XA,B05XA,B05XA,C01EA,C01EA,C01EA,C01EA,C07AG,C07AG,C07AG,C07AG,C08CA,C08CA,C08CA,C08CA,D11AH,D11AH,D11AH,D11AH,H02AB,H02AB,H02AB,H02AB,J01CR,J01CR,J01CR,J01CR,J01DC,J01DC,J01DC,J01DC,J01DD,J01DD,J01DD,J01DD,J01GB,J01GB,J01GB,J01GB,J01MA,J01MA,J01MA,J01MA,M01AB,M01AB,M01AB,M01AB,M03AB,M03AB,M03AB,M03AB,M03AC,M03AC,M03AC,M03AC,N01AH,N01AH,N01AH,N01AH,N01AX,N01AX,N01AX,N01AX,N01BB,N01BB,N01BB,N01BB,N02AB,N02AB,N02AB,N02AB,N02AX,N02AX,N02AX,N02AX,N05BA,N05BA,N05BA,N05BA,N05CD,N05CD,N05CD,N05CD,N07AA,N07AA,N07AA,N07AA,R03CA,R03CA,R03CA,R03CA,R05CB,R05CB,R05CB,R05CB,R06AB,R06AB,R06AB,R06AB,V03AB,V03AB,V03AB,V03AB
2024-05-12,0.0,2.933669003844261,1.0,-0.9336690038442612,0.0,0.009043238125741482,0.0,-0.009043238125741482,0.0,6.164254200458527,2.0,-2.164254200458527,0.0,0.0027195806032978,0.0,-0.0027195806032978,0.0,0.0010242573305731639,0.0,-0.0010242573305731639,0.0,0.0028169365134090183,0.0,-0.0028169365134090183,0.0,7.183324885368347,0.0,-7.183324885368347,0.0,2.084637647867203,0.0,-2.084637647867203,0.0,0.0008980307582532987,0.0,-0.0008980307582532987,0.0,50.73776235580444,0.0,-50.73776235580444,0.0,1.474061420559883,0.0,-1.474061420559883,0.0,0.000558240727696102,0.0,-0.000558240727696102,0.0,0.007879215921275317,0.0,-0.007879215921275317,0.0,0.008709549950435757,0.0,-0.008709549950435757,0.0,5.211594235897064,0.0,-5.211594235897064,0.0,54.02588424682617,0.0,-54.02588424682617,0.0,2.239913856983185,0.0,-2.239913856983185,0.0,36.896454906463624,0.0,-36.896454906463624,0.0,0.014267180347815156,0.0,-0.014267180347815156,0.0,29.45265030860901,5.0,-19.45265030860901,0.0,0.0,0.0,0.0,0.0,42.69611377716064,0.0,-42.69611377716064,0.0,0.03904266972094774,0.0,-0.03904266972094774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042320218682289,0.0,-1.042320218682289,0.0,25.750114345550536,0.0,-25.750114345550536,0.0,0.04134131725877523,0.0,-0.04134131725877523,0.0,41.640605163574214,0.0,-41.640605163574214,0.0,1.0415366023778916,0.0,-1.0415366023778916,0.0,0.0009121803406742401,0.0,-0.0009121803406742401,0.0,0.0,0.0,0.0,0.0,0.017659258190542457,0.0,-0.017659258190542457,0.0,2.950095772743225,1.0,-0.9500957727432251,0.0,13.59017550945282,0.0,-13.59017550945282,0.0,0.005137486418243497,0.0,-0.005137486418243497
2024-05-13,0.0,2.933669003844261,1.0,-0.9336690038442612,0.0,0.009043238125741482,0.0,-0.009043238125741482,0.0,6.164254200458527,2.0,-2.164254200458527,0.0,0.0027195806032978,0.0,-0.0027195806032978,0.0,0.0010242573305731639,0.0,-0.0010242573305731639,0.0,0.0028169365134090183,0.0,-0.0028169365134090183,6.0,7.183324885368347,0.0,-7.183324885368347,4.0,2.084637647867203,0.0,-2.084637647867203,0.0,0.0008980307582532987,0.0,-0.0008980307582532987,50.0,50.73776235580444,0.0,-50.73776235580444,0.0,1.474061420559883,0.0,-1.474061420559883,0.0,0.000558240727696102,0.0,-0.000558240727696102,0.0,0.007879215921275317,0.0,-0.007879215921275317,0.0,0.008709549950435757,0.0,-0.008709549950435757,7.0,5.211594235897064,0.0,-5.211594235897064,36.0,54.02588424682617,0.0,-54.02588424682617,0.0,2.239913856983185,0.0,-2.239913856983185,31.0,36.896454906463624,0.0,-36.896454906463624,0.0,0.014267180347815156,0.0,-0.014267180347815156,32.0,32.45265030860901,8.0,-16.45265030860901,0.0,0.0,0.0,0.0,38.0,42.69611377716064,0.0,-42.69611377716064,0.0,0.03904266972094774,0.0,-0.03904266972094774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042320218682289,0.0,-1.042320218682289,11.0,25.750114345550536,0.0,-25.750114345550536,0.0,0.04134131725877523,0.0,-0.04134131725877523,30.0,41.640605163574214,0.0,-41.640605163574214,0.0,1.0415366023778916,0.0,-1.0415366023778916,0.0,0.0009121803406742401,0.0,-0.0009121803406742401,0.0,0.0,0.0,0.0,0.0,0.017659258190542457,0.0,-0.017659258190542457,0.0,2.950095772743225,1.0,-0.9500957727432251,7.0,13.59017550945282,0.0,-13.59017550945282,0.0,0.005137486418243497,0.0,-0.005137486418243497
2024-05-14,0.0,2.933669003844261,1.0,-0.9336690038442612,0.0,0.009043238125741482,0.0,-0.009043238125741482,0.0,6.164254200458527,2.0,-2.164254200458527,0.0,0.0027195806032978,0.0,-0.0027195806032978,0.0,0.0010242573305731639,0.0,-0.0010242573305731639,0.0,0.0028169365134090183,0.0,-0.0028169365134090183,4.0,7.183324885368347,0.0,-7.183324885368347,0.0,2.084637647867203,0.0,-2.084637647867203,0.0,0.0008980307582532987,0.0,-0.0008980307582532987,0.0,50.73776235580444,0.0,-50.73776235580444,0.0,1.474061420559883,0.0,-1.474061420559883,0.0,0.000558240727696102,0.0,-0.000558240727696102,0.0,0.007879215921275317,0.0,-0.007879215921275317,0.0,0.008709549950435757,0.0,-0.008709549950435757,0.0,5.211594235897064,0.0,-5.211594235897064,18.0,54.02588424682617,0.0,-54.02588424682617,0.0,3.239913856983185,1.0,-1.239913856983185,0.0,36.896454906463624,0.0,-36.896454906463624,0.0,0.014267180347815156,0.0,-0.014267180347815156,26.0,39.45265030860901,15.0,-9.452650308609009,0.0,0.0,0.0,0.0,10.0,42.69611377716064,0.0,-42.69611377716064,0.0,0.03904266972094774,0.0,-0.03904266972094774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.042320218682289,0.0,-1.042320218682289,3.0,25.750114345550536,0.0,-25.750114345550536,0.0,0.04134131725877523,0.0,-0.04134131725877523,8.0,41.640605163574214,0.0,-41.640605163574214,0.0,1.0415366023778916,0.0,-1.0415366023778916,0.0,0.0009121803406742401,0.0,-0.0009121803406742401,0.0,0.0,0.0,0.0,0.0,0.017659258190542457,0.0,-0.017659258190542457,0.0,2.950095772743225,1.0,-0.9500957727432251,0.0,13.59017550945282,0.0,-13.59017550945282,0.0,0.005137486418243497,0.0,-0.005137486418243497
2024-05-15,0.0,2.933669003844261,1.0,-0.9336690038442612,0.0,0.009043238125741482,0.0,-0.009043238125741482,0.0,6.164254200458527,2.0,-2.164254200458527,0.0,0.0027195806032978,0.0,-0.0027195806032978,0.0,0.0010242573305731639,0.0,-0.0010242573305731639,0.0,0.0028169365134090183,0.0,-0.0028169365134090183,0.0,7.183324885368347,0.0,-7.183324885368347,0.0,2.084637647867203,0.0,-2.084637647867203,0.0,0.0008980307582532987,0.0,-0.0008980307582532987,0.0,50.73776235580444,0.0,-50.73776235580444,0.0,1.474061420559883,0.0,-1.474061420559883,0.0,0.000558240727696102,0.0,-0.000558240727696102,0.0,0.007879215921275317,0.0,-0.007879215921275317,0.0,0.008709549950435757,0.0,-0.008709549950435757,0.0,5.211594235897064,0.0,-5.211594235897064,0.0,54.02588424682617,0.0,-54.02588424682617,0.0,2.239913856983185,0.0,-2.239913856983185,0.0,36.896454906463624,0.0,-36.896454906463624,0.0,0.014267180347815156,0.0,-0.014267180347815156,0.0,37.45265030860901,13.0,-11.452650308609009,0.0,0.0,0.0,0.0,0.0,42.69611377716064,0.0,-42.69611377716064,0.0,0.03904266972094774,0.0,-0.03904266972094774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042320218682289,0.0,-1.042320218682289,0.0,25.750114345550536,0.0,-25.750114345550536,0.0,0.04134131725877523,0.0,-0.04134131725877523,0.0,41.640605163574214,0.0,-41.640605163574214,0.0,1.0415366023778916,0.0,-1.0415366023778916,0.0,0.0009121803406742401,0.0,-0.0009121803406742401,0.0,0.0,0.0,0.0,0.0,0.017659258190542457,0.0,-0.017659258190542457,0.0,2.950095772743225,1.0,-0.9500957727432251,0.0,13.59017550945282,0.0,-13.59017550945282,0.0,0.005137486418243497,0.0,-0.005137486418243497
2024-05-16,0.0,0.521163073182106,0.0,-0.521163073182106,0.0,0.0,0.0,0.0,0.0,3.2963086009025573,0.0,-3.2963086009025573,0.0,0.0,0.0,0.0,0.0,0.0047405750839971,0.0,-0.0047405750839971,0.0,0.004417687130626291,0.0,-0.004417687130626291,5.0,7.493344974517822,0.0,-7.493344974517822,0.0,0.007289030193351209,0.0,-0.007289030193351209,0.0,0.0030702112067956477,0.0,-0.0030702112067956477,58.0,57.01225185394287,1.0,-55.01225185394287,0.0,1.5638158231973647,0.0,-1.5638158231973647,0.0,0.0034764317621011286,0.0,-0.0034764317621011286,0.0,0.006149360700510442,0.0,-0.006149360700510442,0.0,0.007092295715119689,0.0,-0.007092295715119689,2.0,4.886134743690491,0.0,-4.886134743690491,59.0,58.17029123306274,1.0,-56.17029123306274,0.0,2.330880528688431,0.0,-2.330880528688431,38.0,38.26650590896606,1.0,-36.26650590896606,0.0,2.080820220708847,0.0,-2.080820220708847,3.0,39.22794151306152,1.0,-37.22794151306152,0.0,0.012528166640549898,0.0,-0.012528166640549898,35.0,40.321431922912595,1.0,-38.321431922912595,0.0,0.03802259629592299,0.0,-0.03802259629592299,0.0,0.0,0.0,0.0,0.0,0.0034181347175035624,0.0,-0.0034181347175035624,0.0,0.5211732432246208,0.0,-0.5211732432246208,30.0,32.180692958831784,1.0,-30.180692958831788,0.0,0.03568406766280532,0.0,-0.03568406766280532,48.0,54.497836112976074,1.0,-52.497836112976074,0.0,0.5212340310215949,0.0,-0.5212340310215949,0.0,0.006792712595779449,0.0,-0.006792712595779449,0.0,0.0,0.0,0.0,0.0,0.01698120511136949,0.0,-0.01698120511136949,0.0,0.5211594119668007,0.0,-0.5211594119668007,18.0,15.426336646080017,1.0,-13.426336646080017,0.0,0.0013697276590391994,0.0,-0.0013697276590391994
2024-05-17,0.0,0.521163073182106,0.0,-0.521163073182106,0.0,0.0,0.0,0.0,0.0,3.2963086009025573,0.0,-3.2963086009025573,0.0,0.0,0.0,0.0,0.0,0.0047405750839971,0.0,-0.0047405750839971,0.0,0.004417687130626291,0.0,-0.004417687130626291,0.0,7.493344974517822,0.0,-7.493344974517822,0.0,0.007289030193351209,0.0,-0.007289030193351209,0.0,0.0030702112067956477,0.0,-0.0030702112067956477,14.0,56.01225185394287,0.0,-56.01225185394287,0.0,1.5638158231973647,0.0,-1.5638158231973647,0.0,0.0034764317621011286,0.0,-0.0034764317621011286,0.0,0.006149360700510442,0.0,-0.006149360700510442,0.0,0.007092295715119689,0.0,-0.007092295715119689,3.0,4.886134743690491,0.0,-4.886134743690491,32.0,57.17029123306274,0.0,-57.17029123306274,0.0,2.330880528688431,0.0,-2.330880528688431,22.0,37.26650590896606,0.0,-37.26650590896606,0.0,2.080820220708847,0.0,-2.080820220708847,8.0,38.22794151306152,0.0,-38.22794151306152,0.0,0.012528166640549898,0.0,-0.012528166640549898,38.0,39.321431922912595,0.0,-39.321431922912595,0.0,0.03802259629592299,0.0,-0.03802259629592299,0.0,0.0,0.0,0.0,0.0,0.0034181347175035624,0.0,-0.0034181347175035624,0.0,0.5211732432246208,0.0,-0.5211732432246208,25.0,31.180692958831788,0.0,-31.180692958831788,0.0,0.03568406766280532,0.0,-0.03568406766280532,3.0,53.497836112976074,0.0,-53.497836112976074,0.0,0.5212340310215949,0.0,-0.5212340310215949,0.0,0.006792712595779449,0.0,-0.006792712595779449,0.0,0.0,0.0,0.0,0.0,0.01698120511136949,0.0,-0.01698120511136949,0.0,0.5211594119668007,0.0,-0.5211594119668007,11.0,14.426336646080017,0.0,-14.426336646080017,0.0,0.0013697276590391994,0.0,-0.0013697276590391994
2024-05-18,0.0,0.521163073182106,0.0,-0.521163073182106,0.0,0.0,0.0,0.0,0.0,3.2963086009025573,0.0,-3.2963086009025573,0.0,0.0,0.0,0.0,0.0,0.0047405750839971,0.0,-0.0047405750839971,0.0,0.004417687130626291,0.0,-0.004417687130626291,3.0,7.493344974517822,0.0,-7.493344974517822,0.0,0.007289030193351209,0.0,-0.007289030193351209,0.0,0.0030702112067956477,0.0,-0.0030702112067956477,0.0,56.01225185394287,0.0,-56.01225185394287,0.0,1.5638158231973647,0.0,-1.5638158231973647,0.0,0.0034764317621011286,0.0,-0.0034764317621011286,0.0,0.006149360700510442,0.0,-0.006149360700510442,0.0,0.007092295715119689,0.0,-0.007092295715119689,5.0,4.886134743690491,0.0,-4.886134743690491,19.0,57.17029123306274,0.0,-57.17029123306274,0.0,2.330880528688431,0.0,-2.330880528688431,0.0,37.26650590896606,0.0,-37.26650590896606,0.0,2.080820220708847,0.0,-2.080820220708847,0.0,38.22794151306152,0.0,-38.22794151306152,0.0,0.012528166640549898,0.0,-0.012528166640549898,6.0,39.321431922912595,0.0,-39.321431922912595,0.0,0.03802259629592299,0.0,-0.03802259629592299,0.0,0.0,0.0,0.0,0.0,0.0034181347175035624,0.0,-0.0034181347175035624,0.0,0.5211732432246208,0.0,-0.5211732432246208,6.0,31.180692958831788,0.0,-31.180692958831788,0.0,0.03568406766280532,0.0,-0.03568406766280532,8.0,53.497836112976074,0.0,-53.497836112976074,0.0,0.5212340310215949,0.0,-0.5212340310215949,0.0,0.006792712595779449,0.0,-0.006792712595779449,0.0,0.0,0.0,0.0,0.0,0.01698120511136949,0.0,-0.01698120511136949,0.0,0.5211594119668007,0.0,-0.5211594119668007,0.0,14.426336646080017,0.0,-14.426336646080017,0.0,0.0013697276590391994,0.0,-0.0013697276590391994
2024-05-19,0.0,0.521163073182106,0.0,-0.521163073182106,0.0,0.0,0.0,0.0,0.0,3.2963086009025573,0.0,-3.2963086009025573,0.0,0.0,0.0,0.0,0.0,0.0047405750839971,0.0,-0.0047405750839971,0.0,0.004417687130626291,0.0,-0.004417687130626291,0.0,7.493344974517822,0.0,-7.493344974517822,0.0,0.007289030193351209,0.0,-0.007289030193351209,0.0,0.0030702112067956477,0.0,-0.0030702112067956477,0.0,56.01225185394287,0.0,-56.01225185394287,0.0,1.5638158231973647,0.0,-1.5638158231973647,0.0,0.0034764317621011286,0.0,-0.0034764317621011286,0.0,0.006149360700510442,0.0,-0.006149360700510442,0.0,0.007092295715119689,0.0,-0.007092295715119689,0.0,4.886134743690491,0.0,-4.886134743690491,0.0,57.17029123306274,0.0,-57.17029123306274,0.0,2.330880528688431,0.0,-2.330880528688431,0.0,37.26650590896606,0.0,-37.26650590896606,0.0,2.080820220708847,0.0,-2.080820220708847,0.0,38.22794151306152,0.0,-38.22794151306152,0.0,0.012528166640549898,0.0,-0.012528166640549898,0.0,39.321431922912595,0.0,-39.321431922912595,0.0,0.03802259629592299,0.0,-0.03802259629592299,0.0,0.0,0.0,0.0,0.0,0.0034181347175035624,0.0,-0.0034181347175035624,0.0,0.5211732432246208,0.0,-0.5211732432246208,0.0,31.180692958831788,0.0,-31.180692958831788,0.0,0.03568406766280532,0.0,-0.03568406766280532,0.0,53.497836112976074,0.0,-53.497836112976074,0.0,0.5212340310215949,0.0,-0.5212340310215949,0.0,0.006792712595779449,0.0,-0.006792712595779449,0.0,0.0,0.0,0.0,0.0,0.01698120511136949,0.0,-0.01698120511136949,0.0,0.5211594119668007,0.0,-0.5211594119668007,0.0,14.426336646080017,0.0,-14.426336646080017,0.0,0.0013697276590391994,0.0,-0.0013697276590391994
2024-05-20,0.0,0.521163073182106,0.0,-0.521163073182106,0.0,0.0,0.0,0.0,0.0,3.2963086009025573,0.0,-3.2963086009025573,0.0,0.0,0.0,0.0,0.0,0.0047405750839971,0.0,-0.0047405750839971,0.0,0.004417687130626291,0.0,-0.004417687130626291,10.0,7.493344974517822,0.0,-7.493344974517822,0.0,0.007289030193351209,0.0,-0.007289030193351209,0.0,0.0030702112067956477,0.0,-0.0030702112067956477,55.0,56.01225185394287,0.0,-56.01225185394287,2.0,1.5638158231973647,0.0,-1.5638158231973647,0.0,0.0034764317621011286,0.0,-0.0034764317621011286,0.0,0.006149360700510442,0.0,-0.006149360700510442,0.0,0.007092295715119689,0.0,-0.007092295715119689,0.0,4.886134743690491,0.0,-4.886134743690491,34.0,57.17029123306274,0.0,-57.17029123306274,4.0,2.330880528688431,0.0,-2.330880528688431,40.0,37.26650590896606,0.0,-37.26650590896606,0.0,2.080820220708847,0.0,-2.080820220708847,18.0,38.22794151306152,0.0,-38.22794151306152,0.0,0.012528166640549898,0.0,-0.012528166640549898,32.0,39.321431922912595,0.0,-39.321431922912595,0.0,0.03802259629592299,0.0,-0.03802259629592299,0.0,0.0,0.0,0.0,0.0,0.0034181347175035624,0.0,-0.0034181347175035624,0.0,0.5211732432246208,0.0,-0.5211732432246208,23.0,31.180692958831788,0.0,-31.180692958831788,0.0,0.03568406766280532,0.0,-0.03568406766280532,47.0,53.497836112976074,0.0,-53.497836112976074,0.0,0.5212340310215949,0.0,-0.5212340310215949,0.0,0.006792712595779449,0.0,-0.006792712595779449,0.0,0.0,0.0,0.0,0.0,0.01698120511136949,0.0,-0.01698120511136949,0.0,0.5211594119668007,0.0,-0.5211594119668007,11.0,14.426336646080017,0.0,-14.426336646080017,0.0,0.0013697276590391994,0.0,-0.0013697276590391994
2024-05-21,0.0,0.521163073182106,0.0,-0.521163073182106,0.0,0.0,0.0,0.0,0.0,3.2963086009025573,0.0,-3.2963086009025573,0.0,0.0,0.0,0.0,0.0,0.0047405750839971,0.0,-0.0047405750839971,0.0,0.004417687130626291,0.0,-0.004417687130626291,0.0,7.493344974517822,0.0,-7.493344974517822,0.0,0.007289030193351209,0.0,-0.007289030193351209,0.0,0.0030702112067956477,0.0,-0.0030702112067956477,13.0,56.01225185394287,0.0,-56.01225185394287,2.0,1.5638158231973647,0.0,-1.5638158231973647,0.0,0.0034764317621011286,0.0,-0.0034764317621011286,0.0,0.006149360700510442,0.0,-0.006149360700510442,0.0,0.007092295715119689,0.0,-0.007092295715119689,3.0,4.886134743690491,0.0,-4.886134743690491,25.0,57.17029123306274,0.0,-57.17029123306274,0.0,2.330880528688431,0.0,-2.330880528688431,11.0,37.26650590896606,0.0,-37.26650590896606,0.0,2.080820220708847,0.0,-2.080820220708847,19.0,38.22794151306152,0.0,-38.22794151306152,0.0,0.012528166640549898,0.0,-0.012528166640549898,4.0,39.321431922912595,0.0,-39.321431922912595,0.0,0.03802259629592299,0.0,-0.03802259629592299,0.0,0.0,0.0,0.0,0.0,0.0034181347175035624,0.0,-0.0034181347175035624,0.0,0.5211732432246208,0.0,-0.5211732432246208,10.0,31.180692958831788,0.0,-31.180692958831788,0.0,0.03568406766280532,0.0,-0.03568406766280532,9.0,53.497836112976074,0.0,-53.497836112976074,0.0,0.5212340310215949,0.0,-0.5212340310215949,0.0,0.006792712595779449,0.0,-0.006792712595779449,0.0,0.0,0.0,0.0,0.0,0.01698120511136949,0.0,-0.01698120511136949,0.0,0.5211594119668007,0.0,-0.5211594119668007,1.0,14.426336646080017,0.0,-14.426336646080017,0.0,0.0013697276590391994,0.0,-0.0013697276590391994
2024-05-22,0.0,0.521163073182106,0.0,-0.521163073182106,0.0,0.0,0.0,0.0,2.0,3.2963086009025573,0.0,-3.2963086009025573,0.0,0.0,0.0,0.0,0.0,0.0047405750839971,0.0,-0.0047405750839971,0.0,0.004417687130626291,0.0,-0.004417687130626291,0.0,7.493344974517822,0.0,-7.493344974517822,0.0,0.007289030193351209,0.0,-0.007289030193351209,0.0,0.0030702112067956477,0.0,-0.0030702112067956477,5.0,56.01225185394287,0.0,-56.01225185394287,0.0,1.5638158231973647,0.0,-1.5638158231973647,0.0,0.0034764317621011286,0.0,-0.0034764317621011286,0.0,0.006149360700510442,0.0,-0.006149360700510442,0.0,0.007092295715119689,0.0,-0.007092295715119689,0.0,4.886134743690491,0.0,-4.886134743690491,8.0,57.17029123306274,0.0,-57.17029123306274,0.0,2.330880528688431,0.0,-2.330880528688431,0.0,37.26650590896606,0.0,-37.26650590896606,0.0,2.080820220708847,0.0,-2.080820220708847,25.0,38.22794151306152,0.0,-38.22794151306152,0.0,0.012528166640549898,0.0,-0.012528166640549898,5.0,39.321431922912595,0.0,-39.321431922912595,0.0,0.03802259629592299,0.0,-0.03802259629592299,0.0,0.0,0.0,0.0,0.0,0.0034181347175035624,0.0,-0.0034181347175035624,0.0,0.5211732432246208,0.0,-0.5211732432246208,2.0,31.180692958831788,0.0,-31.180692958831788,0.0,0.03568406766280532,0.0,-0.03568406766280532,0.0,53.497836112976074,0.0,-53.497836112976074,0.0,0.5212340310215949,0.0,-0.5212340310215949,0.0,0.006792712595779449,0.0,-0.006792712595779449,0.0,0.0,0.0,0.0,0.0,0.01698120511136949,0.0,-0.01698120511136949,0.0,0.5211594119668007,0.0,-0.5211594119668007,0.0,14.426336646080017,0.0,-14.426336646080017,0.0,0.0013697276590391994,0.0,-0.0013697276590391994
2024-05-23,0.0,1.1585103392601013,0.0,-1.1585103392601013,0.0,0.030296049965545534,0.0,-0.030296049965545534,0.0,6.153812181949616,2.0,-2.1538121819496157,0.0,0.008867206494323909,0.0,-0.008867206494323909,0.0,0.0037735484191216526,0.0,-0.0037735484191216526,0.0,0.0026370961102657017,0.0,-0.0026370961102657017,0.0,4.402515399456024,0.0,-4.402515399456024,0.0,0.06586875021457672,0.0,-0.06586875021457672,0.0,0.00132335101661738,0.0,-0.00132335101661738,11.0,52.96366958618164,14.0,-24.963669586181638,1.0,0.40867743417620656,0.0,-0.40867743417620656,0.0,0.005931966053321957,0.0,-0.005931966053321957,0.0,0.006519487593322992,0.0,-0.006519487593322992,0.0,0.007257561176083982,0.0,-0.007257561176083982,4.0,5.6134417891502375,0.0,-5.6134417891502375,30.0,59.09353265762329,18.0,-23.093532657623292,2.0,0.8931888073682784,0.0,-0.8931888073682784,11.0,33.557452249526975,10.0,-13.557452249526978,0.0,2.08135324716568,0.0,-2.08135324716568,20.0,55.58678340911865,33.0,10.413216590881348,0.0,0.21205448135733604,0.0,-0.21205448135733604,16.0,38.44266285896301,12.0,-14.442662858963011,0.0,0.03529021460562944,0.0,-0.03529021460562944,0.0,0.007973852707073093,0.0,-0.007973852707073093,0.0,0.018602929171174763,0.0,-0.018602929171174763,0.0,0.5127549469470978,0.0,-0.5127549469470978,13.0,30.244398641586304,8.0,-14.244398641586304,0.0,0.04080604249611497,0.0,-0.04080604249611497,22.0,54.07621841430664,8.0,-38.07621841430664,0.0,0.5107232049107552,0.0,-0.5107232049107552,0.0,0.0728028304874897,0.0,-0.0728028304874897,0.0,0.007255964388605207,0.0,-0.007255964388605207,0.0,0.017833806993439793,0.0,-0.017833806993439793,0.0,0.5100156024098396,0.0,-0.5100156024098396,2.0,15.256291389465332,4.0,-7.256291389465332,0.0,0.0011291580274701118,0.0,-0.0011291580274701118
2024-05-24,1.0,1.1585103392601013,0.0,-1.1585103392601013,0.0,0.030296049965545534,0.0,-0.030296049965545534,0.0,6.153812181949616,2.0,-2.1538121819496157,0.0,0.008867206494323909,0.0,-0.008867206494323909,0.0,0.0037735484191216526,0.0,-0.0037735484191216526,0.0,0.0026370961102657017,0.0,-0.0026370961102657017,0.0,4.402515399456024,0.0,-4.402515399456024,0.0,0.06586875021457672,0.0,-0.06586875021457672,0.0,0.00132335101661738,0.0,-0.00132335101661738,9.0,52.96366958618164,14.0,-24.963669586181638,0.0,0.40867743417620656,0.0,-0.40867743417620656,0.0,0.005931966053321957,0.0,-0.005931966053321957,0.0,0.006519487593322992,0.0,-0.006519487593322992,0.0,0.007257561176083982,0.0,-0.007257561176083982,3.0,5.6134417891502375,0.0,-5.6134417891502375,13.0,58.09353265762329,17.0,-24.093532657623292,0.0,0.8931888073682784,0.0,-0.8931888073682784,17.0,32.557452249526975,9.0,-14.557452249526978,0.0,2.08135324716568,0.0,-2.08135324716568,13.0,54.58678340911865,32.0,9.413216590881348,0.0,0.21205448135733604,0.0,-0.21205448135733604,21.0,37.44266285896301,11.0,-15.442662858963011,0.0,0.03529021460562944,0.0,-0.03529021460562944,0.0,0.007973852707073093,0.0,-0.007973852707073093,0.0,0.018602929171174763,0.0,-0.018602929171174763,0.0,0.5127549469470978,0.0,-0.5127549469470978,14.0,29.244398641586304,7.0,-15.244398641586304,0.0,0.04080604249611497,0.0,-0.04080604249611497,2.0,54.07621841430664,8.0,-38.07621841430664,0.0,0.5107232049107552,0.0,-0.5107232049107552,0.0,0.0728028304874897,0.0,-0.0728028304874897,0.0,0.007255964388605207,0.0,-0.007255964388605207,0.0,0.017833806993439793,0.0,-0.017833806993439793,1.0,0.5100156024098396,0.0,-0.5100156024098396,8.0,15.256291389465332,4.0,-7.256291389465332,0.0,0.0011291580274701118,0.0,-0.0011291580274701118
2024-05-25,0.0,1.1585103392601013,0.0,-1.1585103392601013,0.0,0.030296049965545534,0.0,-0.030296049965545534,0.0,6.153812181949616,2.0,-2.1538121819496157,0.0,0.008867206494323909,0.0,-0.008867206494323909,0.0,0.0037735484191216526,0.0,-0.0037735484191216526,0.0,0.0026370961102657017,0.0,-0.0026370961102657017,0.0,4.402515399456024,0.0,-4.402515399456024,0.0,0.06586875021457672,0.0,-0.06586875021457672,0.0,0.00132335101661738,0.0,-0.00132335101661738,0.0,41.96366958618164,3.0,-35.96366958618164,0.0,0.40867743417620656,0.0,-0.40867743417620656,0.0,0.005931966053321957,0.0,-0.005931966053321957,0.0,0.006519487593322992,0.0,-0.006519487593322992,0.0,0.007257561176083982,0.0,-0.007257561176083982,0.0,5.6134417891502375,0.0,-5.6134417891502375,31.0,45.09353265762329,4.0,-37.09353265762329,0.0,0.8931888073682784,0.0,-0.8931888073682784,5.0,23.55745224952698,0.0,-23.55745224952698,0.0,2.08135324716568,0.0,-2.08135324716568,9.0,44.58678340911865,22.0,-0.5867834091186523,0.0,0.21205448135733604,0.0,-0.21205448135733604,16.0,28.44266285896301,2.0,-24.44266285896301,0.0,0.03529021460562944,0.0,-0.03529021460562944,0.0,0.007973852707073093,0.0,-0.007973852707073093,0.0,0.018602929171174763,0.0,-0.018602929171174763,0.0,0.5127549469470978,0.0,-0.5127549469470978,2.0,23.244398641586304,1.0,-21.244398641586304,0.0,0.04080604249611497,0.0,-0.04080604249611497,17.0,46.07621841430664,0.0,-46.07621841430664,0.0,0.5107232049107552,0.0,-0.5107232049107552,0.0,0.0728028304874897,0.0,-0.0728028304874897,0.0,0.007255964388605207,0.0,-0.007255964388605207,0.0,0.017833806993439793,0.0,-0.017833806993439793,0.0,0.5100156024098396,0.0,-0.5100156024098396,0.0,11.256291389465332,0.0,-11.256291389465332,0.0,0.0011291580274701118,0.0,-0.0011291580274701118
